"Observed","RF","LMM"
8,8.16386666666666,5.10848637063345
5,7.00726666666667,4.79026644961074
9,13.1832333333333,7.57216728911808
15,12.4294166666667,7.76480813297449
3,4.26011666666667,2.6492385402606
6,8.2972,6.52100422525957
6,7.05158333333334,4.94387893792444
6,7.47905,6.8936379632549
7,5.01805,4.99418037589853
7,6.53266666666667,5.29043918741906
13,12.4235833333333,7.93847486066654
9,6.0194,5.25207331118572
9,6.26738333333333,4.19742235151793
7,5.88058333333334,4.05938122205056
10,8.0596,4.86871528314195
6,8.29623333333334,6.70909117701112
8,6.9571,4.81949691714351
12,8.55326666666667,4.74411091451105
7,5.96081666666667,4.44298599633459
4,8.34066666666666,5.38769504191931
4,2.29831666666667,-1.20334750905251
7,8.3229,5.39533423332193
11,8.06221666666667,6.4183412613962
5,7.88298333333333,6.19781924279359
9,9.83446666666667,6.34658136614049
5,3.11045,3.26263149901713
11,7.95755000000001,4.08336369940721
8,8.00551666666667,5.51471134229678
8,7.74205,5.42049804331529
4,8.41336666666666,5.74243591906334
8,5.26295,5.11553236777051
9,7.5346,5.81424953203819
15,10.26505,5.0778702913632
6,5.62298333333333,4.65256294667599
10,8.04088333333334,5.69368325434286
3,5.7565,4.65765708300665
9,9.37966666666667,4.08303933344954
5,5.99685,5.74939124929916
1,3.09033333333333,0.314893072137336
7,9.68759999999999,5.47980945183398
7,5.40956666666666,4.6350184363657
7,5.65058333333333,5.31261627140138
3,7.5484,5.33089952276816
3,4.68585,3.87211706056873
17,9.8211,6.59360807375839
8,6.0306,4.75073053649337
9,8.34456666666667,5.99779161569537
4,7.13313333333333,6.32986341241195
6,5.39595000000001,5.31059809085549
8,7.7124,5.87489363835642
9,8.87133333333333,5.24154739761279
3,2.05553333333333,-1.04983274140537
7,5.9758,5.96549617962498
12,11.1795333333333,6.38359233923678
11,7.96126666666666,6.13825354437988
4,8.36820000000001,6.68964290242725
2,3.82585,-1.27380141573721
11,9.62133333333333,6.7677581793628
4,6.67641666666667,5.29382140276307
19,11.6801666666667,7.08922561099734
6,3.4321,4.47062931733613
6,4.82268333333333,3.82627400787272
3,6.23596666666667,4.45282213842682
2,5.38418333333333,4.18585051437577
2,10.0162166666667,5.47222302071088
10,7.78965,5.88248751190622
10,6.02523333333333,4.96523218732532
8,8.08015,5.45168531453128
9,7.01274999999999,5.49711560481631
5,5.79328333333334,3.41385125853843
0,6.3961,5.10509816897793
11,7.54931666666667,5.25176894099646
13,8.73191666666668,6.23038046315145
1,1.67411666666667,-0.394466575718281
8,7.79898333333333,6.26703582951188
10,8.70116666666667,5.71230343846739
8,7.59716666666667,6.37657709242503
8,8.55063333333334,5.10243155446029
3,5.76935,6.01519279310617
3,7.18906666666667,5.2072006407193
8,7.38516666666668,5.82007889537268
10,9.14263333333334,6.79077927768573
10,7.70923333333333,6.02754257255133
13,8.74525,5.43126218184008
6,6.22368333333333,5.21150858136974
1,3.93413333333333,3.85165735902723
17,13.97205,7.55546331914407
6,8.74265,6.8830920966149
7,5.53101666666667,4.004137714908
8,5.95118333333333,5.38272738682438
3,5.96063333333333,4.91746134164436
4,6.12931666666667,4.48784885534503
3,8.14515,6.08166364163133
5,6.03823333333334,5.16864921395383
7,3.09876666666667,2.98936751561266
2,6.32251666666667,5.92498521059536
7,7.80306666666667,6.32064232605022
0,0.3842,1.03334319754892
6,6.72893333333333,5.25066391839877
7,5.34436666666667,4.17327177141159
4,9.89905,7.18625596385275
5,7.4086,5.97505083781522
4,6.66875,4.58512459911007
4,6.33886666666667,5.46157965282385
13,11.5488833333333,6.87110844473134
0,0.3263,-0.646562825877302
11,5.30788333333333,4.98949283582582
12,9.34555,6.31813646987632
6,5.98751666666666,5.24631460897043
1,8.14036666666666,5.25276113311929
4,6.73946666666666,5.29310622037272
9,5.74886666666666,4.83348864251615
8,5.63133333333333,4.79268022284825
7,9.05151666666667,6.72220136004701
11,7.92463333333333,6.03654368597216
10,6.71538333333333,5.26713617549318
5,6.2954,5.74495158875461
7,6.54351666666667,5.37450773014479
6,8.48715,5.8808440300393
5,5.08518333333333,4.181789279807
6,5.40021666666667,4.50156186023986
3,7.73726666666667,6.53006223860188
8,6.98583333333334,4.98778020582485
3,6.13395,5.1126802181718
5,5.81306666666667,5.64119168183532
6,7.46601666666667,5.3612735141492
3,4.8166,4.50717173032679
5,4.90026666666667,4.08248828217704
3,7.44265,5.48164469440461
5,4.71373333333333,4.72119990544378
5,8.24956666666667,5.75879805693459
7,6.64688333333333,6.38431972425275
6,6.07425,4.94520321223989
2,5.27786666666667,4.07218082940898
7,10.3286666666667,6.82983704983144
10,5.17868333333333,4.40969847481671
4,5.49346666666667,4.75673219951893
15,12.9712833333333,8.10712955289064
5,7.77146666666667,4.16652846439005
5,6.77761666666667,6.1803083447055
19,12.41865,7.47751165394055
1,2.89186666666666,-2.44413830577745
7,4.69773333333334,5.48331117408055
12,6.99075,5.14193957551552
5,8.25138333333333,7.05628958827562
3,5.80066666666667,4.62862580964083
5,5.96993333333333,4.91845673607
4,6.67943333333333,4.66843976383133
12,8.77216666666666,5.9648034289699
12,10.63925,6.78437158015237
7,8.09926666666667,4.62641755534638
6,9.17601666666666,6.08934430785722
4,6.46055000000001,3.53154700924357
6,6.98495,5.03845709031071
11,6.66905,5.51825373154759
10,8.74095,5.73689390554253
6,5.84671666666667,4.21971641979298
8,8.33641666666666,5.9669991228556
1,2.92883333333333,2.20558161462103
1,7.13616666666666,5.0654059881248
13,8.3785,5.78978221453954
7,6.33035,4.11778914967386
2,3.12855,2.4071668820294
1,1.20248333333333,-0.201392441000298
7,7.81333333333334,5.05235823884161
5,4.95061666666666,4.91024666389115
6,8.7566,5.35964226509149
8,7.13581666666667,5.35352768868943
4,4.05053333333333,4.01816130009835
7,9.09046666666667,5.84984102779311
15,8.52941666666667,6.39998332091409
7,8.29186666666667,5.88376562894097
5,12.4548666666667,7.38733362492308
2,5.15745000000001,4.93977212626088
8,5.95118333333333,5.38272738682438
11,9.51645000000001,6.77655849611081
16,10.0361,6.14786950537538
5,7.4181,6.06773438644437
4,8.28693333333333,6.92491102157299
1,1.21585,-0.214113317838289
9,8.91381666666667,6.63059298082872
6,6.10473333333333,4.13255514374288
5,8.86516666666666,6.67791373073153
